PLAYER_ID,PLAYER_NAME,AGE,PLAYER_HEIGHT_INCHES,PLAYER_WEIGHT,DRAFT_YEAR,SEASON_1
201166,Aaron Brooks,24.0,72,161,2007,2009
201189,Aaron Gray,24.0,84,270,2007,2009
201151,Acie Law,24.0,75,202,2007,2009
200747,Adam Morrison,24.0,80,205,2006,2009
1502,Adonal Foyle,34.0,82,270,1997,2009
1733,Al Harrington,29.0,81,250,1998,2009
201143,Al Horford,23.0,82,245,2007,2009
2744,Al Jefferson,24.0,82,265,2004,2009
201154,Al Thornton,25.0,80,220,2007,2009
201169,Alando Tucker,25.0,78,205,2007,2009
101165,Alex Acker,26.0,77,185,2005,2009
201582,Alexis Ajinca,21.0,84,220,2008,2009
947,Allen Iverson,34.0,72,180,1996,2009
2405,Amar'e Stoudemire,26.0,82,249,2002,2009
101161,Amir Johnson,22.0,81,210,2005,2009
2760,Anderson Varejao,26.0,83,260,2004,2009
101154,Andray Blatche,22.0,83,248,2005,2009
2810,Andre Brown,28.0,81,245,Undrafted,2009
2738,Andre Iguodala,25.0,78,207,2004,2009
1889,Andre Miller,33.0,74,200,1999,2009
200745,Andrea Bargnani,23.0,84,250,2006,2009
1905,Andrei Kirilenko,28.0,81,225,1999,2009
2804,Andres Nocioni,29.0,79,225,Undrafted,2009
101106,Andrew Bogut,24.0,84,260,2005,2009
101115,Andrew Bynum,21.0,84,285,2005,2009
2740,Andris Biedrins,23.0,83,240,2004,2009
1712,Antawn Jamison,33.0,81,235,1998,2009
1853,Anthony Carter,34.0,74,195,Undrafted,2009
1533,Anthony Johnson,34.0,75,195,1997,2009
201627,Anthony Morrow,23.0,77,210,Undrafted,2009
1515,Anthony Parker,34.0,78,215,1997,2009
201576,Anthony Randolph,19.0,82,210,2008,2009
101194,Anthony Roberson,26.0,74,180,Undrafted,2009
201229,Anthony Tolliver,24.0,80,240,Undrafted,2009
101120,Antoine Wright,25.0,79,215,2005,2009
1498,Antonio Daniels,34.0,76,205,1997,2009
686,Antonio McDyess,34.0,81,245,1995,2009
201167,Arron Afflalo,23.0,77,215,2007,2009
1506,Austin Croshere,34.0,82,240,1997,2009
1884,Baron Davis,30.0,75,215,1999,2009
2732,Ben Gordon,26.0,75,200,2004,2009
1112,Ben Wallace,34.0,81,240,Undrafted,2009
2757,Beno Udrih,26.0,75,205,2004,2009
201336,Blake Ahearn,25.0,74,190,Undrafted,2009
201628,Bobby Brown,24.0,74,175,Undrafted,2009
1517,Bobby Jackson,36.0,73,185,1997,2009
2250,Bobby Simmons,29.0,78,230,2001,2009
2564,Boris Diaw,27.0,80,235,2003,2009
1802,Brad Miller,33.0,84,261,Undrafted,2009
201148,Brandan Wright,21.0,82,210,2007,2009
101138,Brandon Bass,24.0,80,250,2005,2009
200750,Brandon Roy,24.0,78,211,2006,2009
201575,Brandon Rush,23.0,78,210,2008,2009
2217,Brendan Haywood,29.0,84,263,2001,2009
699,Brent Barry,37.0,79,210,1995,2009
1510,Brevin Knight,33.0,70,166,1997,2009
2073,Brian Cardinal,32.0,80,240,2000,2009
2567,Brian Cook,28.0,81,250,2003,2009
2243,Brian Scalabrine,31.0,81,235,2001,2009
1730,Brian Skinner,33.0,81,255,1998,2009
201572,Brook Lopez,21.0,84,260,2008,2009
1477,Bruce Bowen,38.0,79,200,Undrafted,2009
201228,C.J. Watson,25.0,74,175,Undrafted,2009
101139,CJ Miles,22.0,78,227,2005,2009
1916,Calvin Booth,33.0,83,230,1999,2009
201171,Carl Landry,25.0,81,248,2007,2009
